age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,native_country
55,4,6,4,8,1,4,1,0,0,29,0,39
28,4,13,4,1,1,4,1,0,0,45,0,39
53,4,9,2,3,0,4,1,0,0,40,0,8
32,0,9,2,0,0,4,1,0,0,40,0,0
32,4,10,0,1,4,4,0,0,0,38,0,39
34,4,9,2,12,0,4,1,0,0,50,0,39
49,4,10,0,10,1,4,1,0,0,45,1,39
21,4,10,4,8,2,4,0,0,0,30,0,39
24,7,13,4,1,1,2,0,0,0,20,0,39
29,4,11,2,8,0,4,1,0,0,40,0,0
34,2,13,3,10,1,4,0,0,0,40,0,39
52,0,15,3,0,4,1,0,0,0,40,0,40
41,4,3,2,5,5,4,0,0,0,40,0,26
21,4,9,4,8,1,4,0,0,0,40,0,39
43,4,14,2,4,0,4,1,0,0,35,1,39
31,2,9,4,11,3,4,1,0,0,40,0,39
62,4,13,4,5,1,4,1,0,0,30,0,39
51,4,4,6,7,1,0,0,0,0,40,0,39
30,4,9,4,12,4,2,0,0,0,25,0,39
24,4,13,2,7,0,4,1,0,0,40,0,39
36,4,9,0,3,1,4,1,0,0,40,0,39
57,4,6,2,3,0,4,1,0,0,40,0,39
46,4,13,2,4,0,4,1,0,0,55,1,39
33,4,16,2,10,0,4,1,0,0,40,0,39
42,4,10,4,12,1,4,1,0,0,45,0,39
62,4,9,2,3,0,4,1,0,0,40,0,39
64,6,10,2,12,0,4,1,0,0,20,0,39
18,4,10,4,12,3,4,0,0,0,25,0,39
43,4,3,3,5,4,4,1,0,0,35,0,26
62,6,4,6,8,1,4,0,0,0,66,0,39
29,4,12,2,10,0,4,1,0,0,50,0,39
43,4,13,2,6,0,2,1,0,0,40,1,14
69,0,13,2,0,0,4,1,0,0,40,0,39
34,4,13,2,4,5,4,0,0,0,40,0,39
25,4,13,4,1,1,4,1,0,0,30,0,39
47,2,10,0,14,4,4,1,0,0,40,0,39
17,4,6,4,8,3,4,1,0,0,8,0,39
41,2,13,0,10,4,4,1,0,0,65,0,39
19,4,10,4,12,3,4,1,0,0,20,0,39
57,4,2,2,8,0,3,1,0,0,40,0,6
25,4,9,4,1,4,2,1,0,0,35,0,39
37,2,10,2,1,0,4,1,0,0,40,1,2
29,4,11,2,7,0,4,1,0,0,40,0,39
32,4,10,4,12,3,4,1,0,0,35,0,39
35,4,15,2,10,0,4,1,0,0,45,1,39
52,4,8,4,7,1,4,1,0,0,40,0,39
29,4,9,3,7,1,4,0,0,0,38,0,8
23,4,14,4,10,3,4,0,0,0,36,0,39
31,4,7,2,3,0,4,1,0,0,40,0,39
40,4,9,2,14,0,4,1,0,0,50,0,39
19,4,9,4,1,3,4,0,0,0,20,0,39
21,4,10,4,14,3,4,1,0,0,10,0,39
64,2,9,2,1,5,4,0,0,0,35,0,39
37,2,11,4,1,1,4,0,0,0,43,0,39
22,4,6,4,14,3,1,1,0,0,30,0,39
29,5,9,2,12,0,1,1,0,0,40,0,11
37,4,9,2,3,0,4,1,0,0,40,0,39
29,4,13,4,13,1,4,1,0,0,40,0,39
38,4,7,0,7,1,4,1,0,0,65,0,39
27,4,9,4,3,1,4,1,0,0,50,0,39
58,7,13,2,1,0,4,1,0,0,35,1,39
60,2,10,2,1,5,4,0,0,0,35,0,39
20,4,10,4,12,1,4,1,0,0,25,0,39
51,4,10,2,12,0,4,1,0,0,40,1,39
37,4,5,2,14,0,4,1,0,0,65,0,39
22,7,8,4,4,1,4,1,0,0,50,1,39
56,6,6,2,14,0,4,1,0,0,60,0,39
19,4,10,5,12,4,4,0,0,0,25,0,39
37,4,11,2,10,5,4,0,0,0,30,0,39
27,4,10,4,13,1,4,0,0,0,40,0,39
27,4,9,4,12,3,0,1,0,0,20,0,39
52,6,10,2,12,0,4,1,0,0,50,0,39
45,4,9,5,7,4,2,0,0,0,40,0,39
28,4,10,4,3,3,0,1,0,0,40,0,39
20,4,9,0,1,1,4,0,0,0,40,0,39
28,4,14,4,10,1,4,0,0,0,50,0,39
44,4,11,2,6,0,2,1,0,0,40,0,39
30,4,13,2,3,0,4,1,0,0,40,0,39
26,7,12,4,1,3,2,0,0,0,8,0,39
55,0,14,2,0,0,4,1,0,0,18,0,39
46,4,9,4,12,1,4,0,0,0,40,0,39
51,4,13,2,3,0,4,1,0,0,50,0,39
25,2,13,4,10,1,4,0,0,0,40,0,39
43,2,9,5,8,1,4,1,0,0,40,0,39
19,0,9,4,0,3,4,0,0,0,28,0,39
36,4,9,0,3,1,4,1,0,0,40,0,39
36,4,10,4,4,1,4,1,0,0,40,0,39
48,4,13,4,8,4,1,0,0,0,40,0,40
30,0,7,4,0,4,4,1,0,0,40,0,39
24,4,13,2,10,0,4,1,0,0,44,1,39
30,4,9,0,8,4,4,0,0,0,36,0,39
62,4,13,2,7,0,4,1,0,0,40,0,39
49,6,15,2,10,0,4,1,0,0,85,1,39
36,6,9,2,14,0,4,1,0,0,50,0,39
49,7,14,0,10,1,4,0,0,0,40,0,39
52,4,10,4,4,1,4,1,0,0,40,0,39
52,4,12,2,13,0,4,1,0,0,40,1,39
26,4,9,4,1,1,4,1,0,0,53,0,39
51,7,9,4,14,1,4,1,0,0,40,0,39
18,4,6,4,8,3,4,1,0,0,20,0,39
30,4,9,4,6,2,4,1,0,0,40,0,39
46,4,9,0,7,1,4,1,0,0,20,0,39
28,4,9,4,6,3,2,0,0,0,40,0,39
62,4,10,2,1,5,4,0,0,0,38,1,39
69,4,9,6,1,1,4,0,0,0,24,0,39
78,4,14,6,3,4,1,1,0,0,40,0,35
61,4,10,2,4,0,4,1,0,0,45,1,39
24,4,13,4,10,1,4,0,0,0,40,0,39
29,4,10,4,1,3,4,0,0,0,40,0,39
36,6,13,2,12,0,3,1,0,0,45,0,0
17,4,6,4,5,3,4,1,0,0,40,0,39
27,4,9,2,6,0,2,1,0,0,80,1,39
64,4,9,2,14,0,4,1,0,0,40,0,39
33,6,9,4,4,1,4,1,0,0,55,0,10
32,4,8,2,3,2,4,1,0,0,40,0,26
19,4,10,4,8,3,4,0,0,0,20,0,39
42,7,7,2,5,0,4,1,0,0,40,0,39
24,4,13,4,12,3,4,0,0,0,15,0,39
23,4,9,4,4,1,2,1,0,0,45,0,39
44,4,15,2,10,0,4,1,0,0,29,1,39
44,2,12,0,11,1,4,0,0,0,56,1,39
44,6,3,2,5,0,4,1,0,0,40,0,26
38,4,9,2,3,0,4,1,0,0,44,0,39
36,4,5,0,1,4,4,0,0,0,40,0,39
29,4,2,4,8,1,4,1,0,0,20,0,8
46,4,12,0,12,1,4,0,0,0,25,0,11
47,4,9,2,1,0,4,1,0,0,40,0,39
27,4,13,4,4,1,4,1,0,0,45,0,39
43,4,9,0,7,4,4,0,0,0,50,0,39
44,6,15,2,10,0,4,1,0,0,40,1,39
31,4,10,4,4,4,4,1,0,0,60,0,39
36,4,10,0,3,4,4,0,0,0,40,0,39
78,4,4,4,7,1,4,0,0,0,35,0,6
24,4,10,2,3,0,4,1,0,0,40,0,39
39,4,10,4,1,1,4,0,0,0,40,0,39
21,4,12,4,12,3,4,1,0,0,40,0,39
34,4,9,5,1,1,4,1,0,0,40,1,39
22,4,10,4,12,4,4,0,0,0,32,0,39
36,4,10,0,1,4,4,0,0,0,40,0,39
61,4,10,2,12,0,4,1,0,0,40,1,39
67,0,5,2,0,0,4,1,0,0,15,0,39
42,4,10,5,8,4,2,0,0,0,21,0,14
49,1,11,2,3,0,1,1,0,0,40,1,39
58,4,11,2,3,0,4,1,0,0,40,0,39
37,2,10,2,11,0,4,1,0,0,60,0,39
25,4,10,5,1,2,2,0,0,0,40,0,23
45,5,3,2,3,0,4,1,0,0,40,1,0
30,4,13,2,1,0,4,1,0,0,40,0,39
49,0,10,4,0,1,4,1,0,0,35,0,39
23,4,9,4,3,1,4,1,0,0,65,0,39
51,4,10,2,1,5,2,0,0,0,35,0,23
55,4,9,2,14,0,4,1,0,0,60,0,39
35,4,13,4,12,1,4,1,0,0,50,0,39
45,7,14,2,1,0,4,1,0,0,40,0,19
36,4,13,2,10,0,4,1,0,0,48,1,39
32,2,9,2,3,0,4,1,0,0,40,0,39
39,4,9,2,4,0,4,1,0,0,55,0,39
47,5,10,2,3,0,4,1,0,0,40,0,39
49,4,10,2,4,0,4,1,0,0,45,1,39
44,4,10,5,7,1,2,1,0,0,40,0,39
36,4,10,2,4,0,4,1,0,0,50,1,39
40,4,10,0,3,4,2,0,0,0,30,0,39
17,4,6,4,8,3,4,0,0,0,6,0,39
18,4,9,4,12,3,4,0,0,0,38,0,39
30,5,10,2,4,5,4,0,0,0,25,0,39
66,4,9,6,9,1,4,0,0,0,50,0,9
59,4,13,4,3,1,4,1,0,0,50,0,39
30,2,9,2,1,0,2,1,0,0,40,0,39
50,4,9,2,5,0,4,1,0,0,50,0,39
24,4,9,4,8,3,4,0,0,0,25,0,39
28,4,15,2,10,0,1,1,0,0,99,0,30
44,2,14,2,10,5,4,0,0,0,40,1,39
25,4,11,4,10,1,4,1,0,0,40,0,39
45,4,14,2,4,0,4,1,0,0,50,1,39
20,4,9,4,14,1,4,1,0,0,40,0,39
67,4,11,0,10,4,4,0,0,0,40,0,39
40,6,15,2,10,0,4,1,0,0,45,1,39
52,1,9,2,1,0,4,1,0,0,40,0,39
34,4,16,4,10,1,4,1,0,0,50,1,39
37,2,12,2,10,0,4,1,0,0,45,1,2
17,5,6,4,8,3,4,1,0,0,4,0,39
25,4,11,2,12,5,4,0,0,0,42,1,39
35,2,13,0,10,1,4,1,0,0,40,0,33
63,4,14,0,4,1,4,0,0,0,40,1,39
38,2,10,4,1,3,0,0,0,0,40,0,39
33,4,13,2,1,0,4,1,0,0,60,1,20
51,2,14,2,10,5,4,0,0,0,40,1,39
64,7,16,2,10,0,4,1,0,0,50,1,4
50,5,10,0,11,1,4,1,0,0,40,0,39
18,4,6,4,14,1,4,1,0,0,56,0,39
67,4,14,4,10,1,4,1,0,0,99,0,39
46,4,9,2,3,0,4,1,0,0,40,0,39
60,6,13,2,5,0,4,1,0,0,50,0,39
29,4,9,4,7,1,4,0,0,0,40,0,39
30,4,10,4,8,3,2,0,0,0,40,0,39
29,4,9,2,6,5,4,0,0,0,40,1,26
37,4,13,4,1,4,2,0,0,0,27,0,39
55,4,2,0,9,4,4,0,0,0,30,0,5
24,4,9,4,1,1,4,0,0,0,30,0,39
21,4,9,4,3,1,4,1,0,0,35,0,26
46,5,13,2,12,0,4,1,0,0,70,1,39
25,4,8,2,7,2,3,1,0,0,40,0,26
40,4,9,4,3,3,4,1,0,0,28,0,39
23,4,10,5,12,3,4,0,0,0,40,0,39
43,6,10,4,14,1,2,1,0,0,30,0,39
59,4,6,6,8,2,1,0,0,0,40,0,30
18,4,10,4,8,3,2,1,0,0,35,0,0
28,4,9,4,4,3,4,1,0,0,32,0,39
17,4,7,4,1,3,4,0,0,0,15,0,39
53,4,9,2,7,0,4,1,0,0,40,1,39
22,4,3,4,9,2,4,0,0,0,40,0,8
63,4,9,3,3,1,4,1,0,0,40,0,39
32,4,14,2,12,5,4,0,0,0,45,1,39
40,2,9,4,1,4,2,0,0,0,35,0,39
61,6,15,2,10,0,4,1,0,0,50,1,9
43,6,13,2,4,0,1,1,0,0,50,0,30
48,6,10,0,3,1,4,1,0,0,40,0,39
56,7,13,6,10,1,4,0,0,0,40,0,39
51,1,9,2,1,0,4,1,0,0,40,0,39
34,4,10,4,3,1,4,1,0,0,40,0,39
61,4,14,2,10,0,4,1,0,0,40,1,0
37,4,10,2,12,0,4,1,0,0,44,1,39
34,4,10,5,7,1,3,1,0,0,40,0,39
23,4,10,4,12,3,4,0,0,0,25,0,39
63,1,14,0,10,1,4,1,0,0,40,1,39
63,0,9,6,0,1,2,0,0,0,11,0,39
55,5,9,0,12,4,4,0,0,0,50,1,39
31,2,13,4,11,3,2,1,0,0,48,0,39
27,4,10,0,8,1,4,1,0,0,40,0,39
28,2,10,2,11,0,4,1,0,0,48,0,39
52,4,4,0,7,1,4,0,0,0,64,0,39
31,1,9,2,1,0,2,1,0,0,50,0,39
53,4,10,0,1,4,4,0,0,0,38,0,39
43,4,10,0,13,1,4,0,0,0,50,0,39
43,2,9,3,5,4,2,1,0,0,40,0,39
50,5,14,0,4,1,4,1,0,0,80,1,39
68,0,9,2,0,0,4,1,0,0,35,0,39
37,4,7,2,8,0,4,1,0,0,40,0,39
26,4,9,0,7,1,4,1,0,0,40,0,39
22,4,7,4,12,1,4,0,0,0,40,0,39
22,4,10,2,12,0,4,1,0,0,55,0,39
30,4,10,2,7,0,4,1,0,0,40,0,39
24,4,9,5,8,1,4,0,0,0,55,0,39
30,4,9,2,3,0,4,1,0,0,40,0,39
50,2,13,0,11,1,4,1,0,0,40,1,39
29,4,9,2,1,0,4,1,0,0,40,0,39
21,4,11,4,3,4,4,1,0,0,40,0,39
65,4,10,6,8,4,4,0,0,0,24,0,39
43,4,9,2,4,0,4,1,0,0,45,1,39
29,4,13,2,10,5,4,0,0,0,24,0,39
32,4,13,4,12,1,4,1,0,0,45,0,39
37,4,12,2,4,0,4,1,0,0,65,1,39
64,4,9,2,4,0,4,1,0,0,16,0,39
49,4,10,2,3,0,4,1,0,0,40,1,39
44,4,13,2,4,0,4,1,0,0,40,1,39
35,4,10,2,4,0,4,1,0,0,36,0,39
53,4,10,0,1,1,4,0,0,0,43,0,39
24,4,11,4,12,4,1,1,0,0,50,0,35
31,4,10,0,1,4,4,0,0,0,40,0,39
25,4,10,2,14,0,4,1,0,0,38,0,39
36,4,9,2,7,0,4,1,0,0,45,0,39
29,4,10,4,12,1,4,1,0,0,60,0,39
37,4,9,2,14,0,4,1,0,0,50,1,39
42,6,16,4,10,1,4,0,0,0,45,0,39
30,4,9,0,3,1,4,0,0,0,40,0,39
32,5,10,4,4,1,4,1,0,0,70,0,5
44,4,9,0,3,1,4,1,0,0,40,1,39
19,4,9,4,12,3,4,1,0,0,40,0,39
22,4,9,2,4,0,4,1,0,0,48,0,39
51,4,5,2,3,0,4,1,0,0,50,1,39
69,4,9,2,3,0,4,1,0,0,16,0,39
73,0,7,2,0,0,4,1,0,0,8,0,39
18,0,7,4,0,2,4,0,0,0,20,0,39
33,6,9,4,10,1,4,1,0,0,40,0,39
22,2,10,4,1,1,4,0,0,0,55,0,39
33,4,13,4,13,1,4,0,0,0,45,1,39
20,1,10,4,1,2,4,0,0,0,40,0,39
28,6,10,2,3,0,4,1,0,0,40,0,39
25,4,9,4,6,1,4,0,0,0,40,0,39
27,4,9,4,8,1,4,1,0,0,48,0,39
22,4,9,4,14,3,4,1,0,0,40,0,39
67,6,9,2,5,0,4,1,0,0,35,0,39
31,5,9,2,4,0,4,1,0,0,40,0,39
36,0,10,4,0,4,4,0,0,0,25,0,39
43,1,15,2,10,0,1,1,0,0,50,1,19
33,4,13,4,10,1,4,0,0,0,40,0,39
37,6,9,2,10,5,4,0,0,0,35,1,39
27,4,9,2,14,0,2,1,0,0,60,0,39
36,4,10,4,14,1,4,1,0,0,40,0,39
33,4,12,0,12,1,4,0,0,0,45,0,39
48,4,13,0,8,4,4,0,0,0,56,1,39
25,4,9,4,6,2,4,1,0,0,45,0,39
41,6,9,2,8,0,4,1,0,0,10,0,39
26,4,9,4,8,1,4,1,0,0,40,0,39
23,4,10,4,1,3,2,0,0,0,40,0,39
30,7,14,2,10,0,1,1,0,0,17,0,36
67,6,9,6,8,1,4,0,0,0,20,0,39
32,4,9,2,12,0,4,1,0,0,55,1,39
48,6,9,0,3,1,4,1,0,0,60,1,39
51,4,9,6,8,1,4,0,0,0,24,0,39
39,4,14,4,12,1,1,1,0,0,40,0,3
40,5,13,2,10,0,4,1,0,0,60,0,39
40,4,9,2,14,0,2,1,0,0,40,1,39
19,4,9,4,7,2,4,1,0,0,40,0,26
28,4,9,0,6,4,4,0,0,0,36,0,39
47,4,13,2,10,0,4,1,0,0,60,1,39
20,4,10,4,10,1,4,0,0,0,20,0,39
29,4,10,2,8,5,0,0,0,0,40,0,39
40,4,13,2,4,0,4,1,0,0,50,1,39
61,4,9,6,4,1,4,0,0,0,40,0,39
25,4,7,4,3,1,4,1,0,0,40,0,26
26,4,9,2,7,0,4,1,0,0,40,0,39
43,4,13,4,1,1,4,0,0,0,40,0,39
17,4,4,4,3,1,4,1,0,0,45,0,39
46,2,10,0,7,3,4,0,0,0,40,0,39
19,4,10,4,8,3,4,1,0,0,20,0,39
37,4,9,0,7,1,4,1,0,0,40,0,39
26,4,10,2,1,0,4,1,0,0,40,0,39
47,2,14,4,10,1,4,1,0,0,40,0,39
29,4,13,4,10,1,4,1,0,0,40,0,39
29,4,9,4,1,1,4,0,0,0,40,0,39
33,4,13,2,4,3,4,1,0,0,55,0,39
20,4,9,4,14,2,4,1,0,0,40,0,39
28,4,6,2,3,5,3,0,0,0,48,0,13
26,4,13,4,10,1,4,1,0,0,45,0,0
41,7,14,2,10,0,4,1,0,0,40,0,39
67,0,4,2,0,0,4,1,0,0,40,0,39
43,4,13,2,12,0,4,1,0,0,50,0,39
35,4,5,2,6,0,4,1,0,0,46,0,39
18,4,8,4,8,3,4,0,0,0,25,0,39
55,7,10,0,1,1,4,1,0,0,40,0,39
44,4,9,0,7,3,2,0,0,0,40,0,39
64,4,9,6,9,1,4,0,0,0,15,0,39
34,6,11,2,3,0,4,1,0,0,75,0,39
38,4,10,2,12,0,4,1,0,0,60,1,39
25,4,9,4,8,3,4,0,0,0,8,0,39
21,4,10,4,14,3,2,1,0,0,40,0,39
37,4,2,2,8,0,4,1,0,0,53,0,26
39,4,10,0,12,4,4,0,0,0,40,0,39
34,4,10,0,1,1,4,0,0,0,50,0,39
23,4,13,4,4,1,4,0,0,0,45,0,39
54,4,10,2,3,0,4,1,0,0,40,1,39
49,5,14,5,4,1,4,1,0,0,70,1,39
25,4,9,2,1,5,4,0,0,0,40,0,39
51,4,12,2,12,0,4,1,0,0,50,0,39
29,4,9,4,5,4,4,1,0,0,35,0,39
27,7,13,2,11,5,2,0,0,0,48,0,39
53,4,9,2,9,2,4,0,0,0,40,0,39
68,4,13,2,10,0,4,1,0,0,55,1,39
56,4,9,2,12,0,4,1,0,0,40,1,39
30,4,16,4,10,1,4,1,0,0,40,0,0
24,4,9,0,12,4,0,0,0,0,48,0,39
70,0,5,6,0,4,4,0,0,0,25,0,39
24,4,10,4,12,3,4,0,0,0,40,0,39
74,0,12,6,0,1,4,0,0,0,20,0,39
23,0,10,4,0,1,4,0,0,0,25,0,39
41,2,14,2,4,0,4,1,0,0,55,0,39
45,4,9,4,12,3,4,0,0,0,19,0,39
35,4,9,2,7,0,4,1,0,0,40,0,39
21,4,9,4,6,1,4,1,0,0,40,0,39
45,4,7,5,1,4,2,0,0,0,25,0,39
18,4,7,4,12,1,4,0,0,0,30,0,39
49,4,13,4,9,1,4,1,0,0,25,0,39
49,4,11,5,10,3,4,0,0,0,36,0,39
45,2,13,2,10,0,4,1,0,0,37,0,39
27,4,9,4,6,2,1,1,0,0,40,0,39
28,4,10,2,4,0,1,1,0,0,40,0,30
35,4,13,2,10,0,4,1,0,0,45,1,39
33,4,10,4,7,1,4,1,0,0,40,0,39
35,4,7,2,12,0,4,1,0,0,35,0,39
19,4,9,4,3,2,4,1,0,0,40,0,39
33,4,10,4,8,1,4,0,0,0,28,0,39
49,4,10,3,1,1,4,0,0,0,40,0,39
39,5,10,2,10,0,4,1,0,0,25,0,39
22,4,9,5,1,4,4,0,0,0,40,0,39
42,4,6,2,3,0,4,1,0,0,40,0,39
22,4,10,4,1,3,4,1,0,0,40,0,39
18,4,9,4,3,3,4,1,0,0,40,0,39
33,5,16,2,10,0,4,1,0,0,40,1,5
28,4,9,2,3,0,4,1,0,0,45,0,39
42,4,4,3,10,2,4,1,0,0,35,0,33
50,2,10,2,11,0,4,1,0,0,48,0,39
32,4,10,2,4,0,4,1,0,0,40,1,39
31,1,9,5,6,4,4,0,0,0,40,0,39
29,4,11,4,8,1,2,1,0,0,40,0,39
46,1,10,2,8,0,4,1,0,0,40,0,39
32,5,16,4,10,1,4,1,0,0,77,0,39
61,4,9,6,1,4,4,0,0,0,24,0,39
43,6,7,2,3,0,4,1,0,0,55,0,39
35,4,9,4,6,1,4,0,0,0,40,0,39
39,7,13,2,10,0,4,1,0,0,40,0,39
18,0,7,4,0,3,4,1,0,0,35,0,39
42,6,10,2,5,0,4,1,0,0,60,0,39
23,4,13,4,10,1,4,0,0,0,40,0,39
32,4,13,2,12,0,4,1,0,0,45,0,39
52,4,9,2,14,0,4,1,0,0,85,1,39
36,4,12,2,13,0,4,1,0,0,40,1,39
38,4,10,2,10,0,4,1,0,0,50,1,0
23,0,12,4,0,3,4,1,0,0,40,0,39
71,4,15,2,10,0,4,1,0,0,12,1,39
27,4,9,4,8,2,2,0,0,0,30,0,39
56,4,9,2,3,0,4,1,0,0,60,0,39
28,6,10,4,10,4,4,1,0,0,40,0,39
45,4,9,2,3,0,4,1,0,0,40,0,39
28,4,9,2,7,5,4,0,0,0,40,0,39
28,2,10,2,11,0,4,1,0,0,40,0,39
18,4,10,4,7,1,4,0,0,0,15,0,39
62,4,4,0,6,1,4,1,0,0,40,0,39
35,4,8,5,7,4,4,0,0,0,40,0,39
39,4,6,2,7,0,4,1,0,0,60,0,39
24,4,10,4,1,1,2,1,0,0,20,0,39
58,4,5,0,5,1,2,1,0,0,40,0,39
48,4,9,0,12,1,4,1,0,0,40,0,39
57,4,13,2,4,0,4,1,0,0,50,1,39
31,4,13,2,12,0,4,1,0,0,60,0,39
25,4,9,2,12,0,4,1,0,0,40,0,39
29,6,4,2,5,0,4,1,0,0,72,0,39
38,4,12,0,4,4,2,0,0,0,40,0,39
21,4,10,4,8,3,4,0,0,0,40,0,39
34,6,9,2,5,0,4,1,0,0,70,0,39
50,4,13,4,12,4,4,0,0,0,32,0,39
50,4,9,0,10,4,2,0,0,0,40,0,39
49,1,11,0,4,4,2,0,0,0,45,0,39
30,4,13,4,10,1,4,1,0,0,70,0,39
29,7,14,2,10,0,1,1,0,0,20,0,36
22,7,10,4,1,1,3,1,0,0,20,0,39
42,4,9,2,14,0,4,1,0,0,50,0,39
19,0,10,4,0,3,4,1,0,0,40,0,39
31,4,10,0,8,4,4,0,0,0,48,0,39
42,6,13,2,10,0,4,1,0,0,21,0,39
20,4,10,4,8,3,4,1,0,0,20,0,39
51,0,9,2,0,0,4,1,0,0,40,0,39
50,4,6,2,3,0,4,1,0,0,40,1,39
27,5,5,4,3,3,4,1,0,0,40,0,39
26,4,7,4,8,1,4,1,0,0,40,0,39
61,0,9,2,0,0,4,1,0,0,40,1,39
20,4,10,4,11,3,4,1,0,0,40,0,11
51,4,10,2,3,0,4,1,0,0,40,1,39
52,4,9,2,7,0,4,1,0,0,40,0,39
33,4,9,0,1,1,4,1,0,0,38,0,39
31,4,13,2,1,0,1,1,0,0,60,0,19
24,4,10,2,8,5,4,0,0,0,40,0,39
56,4,13,2,7,0,4,1,0,0,40,0,39
19,0,10,4,0,3,4,1,0,0,40,0,39
43,4,10,2,7,0,2,1,0,0,50,0,39
21,4,9,2,1,0,4,1,0,0,40,0,39
51,4,9,2,1,5,4,0,0,0,40,0,39
20,0,7,2,0,2,4,0,0,0,39,0,39
41,4,10,2,14,0,4,1,0,0,65,1,39
45,7,10,2,10,0,4,1,0,0,40,1,39
20,4,9,4,8,1,4,0,0,0,30,0,39
28,4,13,2,4,5,4,0,0,0,60,1,39
47,4,13,0,3,1,4,1,0,0,40,0,39
80,6,4,6,5,1,4,1,0,0,35,0,39
47,6,9,2,1,5,4,0,0,0,35,0,20
19,0,10,4,0,3,4,1,0,0,84,0,39
45,4,9,2,12,0,4,1,0,0,50,0,39
17,4,7,4,6,3,4,1,0,0,12,0,39
37,4,9,2,3,0,4,1,0,0,50,0,39
27,4,10,4,7,1,4,0,0,0,40,0,39
17,4,8,4,8,3,4,1,0,0,16,0,39
18,6,9,4,5,3,4,1,0,0,40,0,39
57,4,9,2,6,0,4,1,0,0,40,0,39
26,4,9,5,1,4,4,0,0,0,40,0,39
26,4,14,4,4,3,4,0,0,0,40,0,39
36,6,13,2,10,0,4,1,0,0,45,1,39
51,4,9,2,5,0,4,1,0,0,80,1,39
38,4,10,4,8,1,4,1,0,0,40,0,39
77,0,3,2,0,0,4,1,0,0,20,0,39
51,4,9,4,3,1,4,1,0,0,40,1,39
24,4,7,4,6,1,4,1,0,0,40,0,39
35,4,9,0,5,1,4,1,0,0,65,0,39
35,0,6,0,0,1,4,1,0,0,99,0,39
28,4,13,2,4,0,4,1,0,0,40,1,39
37,4,9,2,14,0,4,1,0,0,40,0,39
43,4,9,2,4,0,4,1,0,0,40,0,39
23,4,9,4,6,1,4,1,0,0,30,0,39
42,4,13,2,12,5,4,0,0,0,40,0,33
58,4,10,2,1,5,4,0,0,0,40,1,39
52,2,9,2,8,5,2,0,0,0,20,0,39
29,4,9,0,12,1,0,0,0,0,50,0,39
27,4,10,2,3,0,4,1,0,0,60,0,39
28,4,10,4,1,3,2,0,0,0,40,0,23
28,4,9,4,6,3,4,1,0,0,40,0,39
24,4,10,4,3,1,4,1,0,0,40,0,39
20,4,6,3,6,1,4,1,0,0,40,0,39
54,4,13,2,4,0,4,1,0,0,40,1,39
65,4,9,0,8,1,4,1,0,0,25,0,39
18,0,10,4,0,3,4,1,0,0,30,0,39
38,4,10,2,3,0,4,1,0,0,40,1,39
29,4,9,2,7,0,4,1,0,0,40,0,39
27,4,9,4,1,3,2,0,0,0,40,0,39
36,4,14,2,8,0,4,1,0,0,40,0,39
55,7,9,2,11,0,4,1,0,0,40,0,39
22,4,3,4,7,1,4,1,0,0,30,0,26
28,4,13,4,10,1,4,0,0,0,40,0,39
20,4,10,4,12,3,4,0,0,0,30,0,39
68,5,9,2,12,0,4,1,0,0,40,0,39
49,6,9,0,12,1,4,1,0,0,50,1,39
18,4,4,4,7,3,4,1,0,0,40,0,39
50,6,16,0,10,1,4,0,0,0,60,1,39
37,4,8,5,9,4,2,0,0,0,40,0,39
60,4,14,2,4,0,4,1,0,0,50,1,39
43,4,10,2,3,0,4,1,0,0,40,0,39
43,5,16,2,10,5,4,0,0,0,70,1,39
17,4,7,4,9,3,4,0,0,0,9,0,39
43,4,10,4,4,1,4,0,0,0,50,0,39
39,4,10,2,12,0,4,1,0,0,26,0,0
21,6,10,4,1,3,4,0,0,0,15,0,39
42,6,16,4,10,1,4,1,0,0,7,0,0
21,4,12,4,8,3,4,0,0,0,30,0,39
28,2,12,2,11,0,1,1,0,0,40,1,17
39,6,9,2,3,0,4,1,0,0,40,1,39
38,2,12,4,10,1,4,1,0,0,40,0,39
59,4,10,2,10,0,4,1,0,0,36,1,39
51,1,9,2,13,0,4,1,0,0,40,0,39
19,4,9,4,6,3,4,1,0,0,16,0,39
23,4,9,4,7,1,4,0,0,0,40,0,39
31,4,13,0,10,1,4,0,0,0,40,0,39
42,4,12,2,10,0,2,1,0,0,40,0,39
43,4,9,2,3,0,4,1,0,0,40,1,39
45,4,10,2,3,0,4,1,0,0,55,1,39
34,4,10,2,7,0,4,1,0,0,35,0,39
21,4,9,4,7,3,4,1,0,0,30,0,39
34,4,10,2,4,0,4,1,0,0,40,1,39
55,5,10,2,12,0,4,1,0,0,40,1,39
30,4,11,4,10,1,4,0,0,0,40,0,39
19,4,10,4,1,3,4,0,0,0,20,0,39
45,6,13,0,10,1,4,1,0,0,35,0,39
42,4,13,2,8,0,1,1,0,0,72,1,30
90,6,10,2,5,0,4,1,0,0,40,0,39
44,7,13,2,11,0,4,1,0,0,44,1,39
34,6,9,2,10,0,4,1,0,0,40,1,39
35,4,8,5,8,1,4,0,0,0,30,0,39
39,6,10,4,3,1,4,1,0,0,25,0,39
29,4,13,4,10,1,2,1,0,0,40,0,39
